Cluster members	Cluster ID
A0A1C5G8B2	UniRef90_A0A2N3Z097
UPI000EB496D4	UniRef90_A0A2N3Z097
UPI00104D02A2	UniRef90_A0A2N3Z097
A0A1C5AQ83	UniRef90_A0A1C5AQ83
A0A246RF75	UniRef90_A0A1C5AQ83
A0A1C6UZ07	UniRef90_A0A1C6UZ07
A0A2N3Z790	UniRef90_A0A1C6UZ07
A0A1C5GI43	UniRef90_A0A1C6UZ07
A0A1C5K7V8	UniRef90_A0A1C6UZ07
A0A1C6V563	UniRef90_A0A1C6UZ07
A0A317JYL6	UniRef90_A0A1C6UZ07
UPI000EAC4ED0	UniRef90_A0A1C6UZ07
UPI00104CEADD	UniRef90_A0A1C6UZ07
A0A1C5GA42	UniRef90_A0A1C5GA42
A0A2N3YXH6	UniRef90_A0A1C5GA42
UPI000EB4CEAB	UniRef90_A0A1C5GA42
UPI0010435870	UniRef90_A0A1C5GA42
A0A1C5ANK9	UniRef90_A0A1C5ANK9
A0A246RSI0	UniRef90_A0A1C5ANK9
A0A1C5AV11	UniRef90_A0A1C5AV11
UPI000B85AC3A	UniRef90_A0A1C5AV11
A0A2T7TDA3	UniRef90_A0A2T7TDA3
A0A1C5FNI5	UniRef90_A0A2T7TDA3
UPI0004BEE008	UniRef90_A0A2T7TDA3
UPI00062585F8	UniRef90_A0A2T7TDA3
UPI000A90B20A	UniRef90_A0A2T7TDA3
UPI00101E12D1	UniRef90_A0A2T7TDA3
A0A1C4ZBF5	UniRef90_A0A1C4ZBF5
A0A1C5H5T6	UniRef90_A0A1C5H5T6
UPI000B5AF21F	UniRef90_A0A1C5H5T6
A0A1C5J1Z1	UniRef90_A0A1C5J1Z1
A0A1C5IWH0	UniRef90_A0A1C5J1Z1
A0A317D7Q1	UniRef90_A0A1C5J1Z1
A0A2W2EME0	UniRef90_A0A1C5J1Z1
A0A1C6TRW0	UniRef90_A0A1C5J1Z1
A0A3L7BPS1	UniRef90_A0A1C5J1Z1
UPI000EB4B134	UniRef90_A0A1C5J1Z1
UPI00104FF95F	UniRef90_A0A1C5J1Z1
A0A1C5J9C5	UniRef90_A0A1C5J9C5
A0A1C5AUI0	UniRef90_A0A1C5AUI0
UPI000B87CFD8	UniRef90_A0A1C5AUI0
A0A1C5G6Z0	UniRef90_A0A1C5G6Z0
A0A2N3Z0R2	UniRef90_A0A1C5G6Z0
UPI000EAFF070	UniRef90_A0A1C5G6Z0
A0A1C5RX62	UniRef90_A0A1C5RX62
A0A352D295	UniRef90_A0A1C5RX62
R6U2I7	UniRef90_A0A1C5RX62
A0A1C5G9W3	UniRef90_A0A1C5G9W3
A0A2N3YYB1	UniRef90_A0A1C5G9W3
UPI000EB2693D	UniRef90_A0A1C5G9W3
UPI0010534D4E	UniRef90_A0A1C5G9W3
A0A1C5A3A7	UniRef90_A0A1C5A3A7
UPI000B80E73D	UniRef90_A0A1C5A3A7
A0A1C6S178	UniRef90_A0A1C6S178
A0A1C4ZX36	UniRef90_A0A1C6S178
A0A1C6SAF7	UniRef90_A0A1C6S178
A0A1C6W677	UniRef90_A0A1C6S178
UPI000B5AC858	UniRef90_A0A1C6S178
UPI000B86CB73	UniRef90_A0A1C6S178
A0A1C5HKX2	UniRef90_A0A1C5HKX2
A0A2G6XIT6	UniRef90_A0A1C5HKX2
I0KZV5	UniRef90_I0KZV5
A0A328N5Y7	UniRef90_I0KZV5
A0A1C5H6S7	UniRef90_I0KZV5
A0A318NEP8	UniRef90_I0KZV5
A0A3N9WUN5	UniRef90_I0KZV5
A0A3N9XWA8	UniRef90_I0KZV5
UPI000DD68E41	UniRef90_I0KZV5
UPI000A01158F	UniRef90_I0KZV5
UPI00068944C7	UniRef90_I0KZV5
UPI000DDB91EE	UniRef90_I0KZV5
UPI000DDBCE8E	UniRef90_I0KZV5
UPI000B5ACC61	UniRef90_I0KZV5
UPI000DDB2685	UniRef90_I0KZV5
UPI000DD72F66	UniRef90_I0KZV5
A0A1C5JCY9	UniRef90_A0A1C5JCY9
A0A1C5GD54	UniRef90_A0A1C5GD54
A0A2N3YVE9	UniRef90_A0A1C5GD54
A0A1C6W6T1	UniRef90_A0A1C5GD54
UPI000B5AE087	UniRef90_A0A1C5GD54
UPI000B82DDA0	UniRef90_A0A1C5GD54
UPI000C707727	UniRef90_A0A1C5GD54
UPI00104A3BB1	UniRef90_A0A1C5GD54
A0A1C5ARC4	UniRef90_A0A1C5ARC4
UPI000B828ADD	UniRef90_A0A1C5ARC4
A0A1C5AUG3	UniRef90_A0A1C5AUG3
UPI000B87F2D8	UniRef90_A0A1C5AUG3
A0A1C5G712	UniRef90_A0A1C5G712
A0A2N3Z0J6	UniRef90_A0A1C5G712
UPI000EB092AF	UniRef90_A0A1C5G712
A0A1C5IVQ8	UniRef90_A0A1C5IVQ8
A0A1C5AUH2	UniRef90_A0A1C5AUH2
UPI000B87EB1D	UniRef90_A0A1C5AUH2
A0A2T3VL41	UniRef90_A0A2T3VL41
A0A1C5JPV6	UniRef90_A0A2T3VL41
A0A1C5AUC7	UniRef90_A0A1C5AUC7
A0A1C5GCB8	UniRef90_A0A1C5GCB8
A0A2N3YVH2	UniRef90_A0A1C5GCB8
UPI000EB063BB	UniRef90_A0A1C5GCB8
UPI00104F4089	UniRef90_A0A1C5GCB8
UPI000C703870	UniRef90_A0A1C5GCB8
A0A1C6R686	UniRef90_A0A1C6R686
A0A1C6BLH0	UniRef90_A0A1C6BLH0
A0A1Q6TKW0	UniRef90_A0A1C6BLH0
A0A1C5IJE4	UniRef90_A0A1C5IJE4
UPI000B5B06B8	UniRef90_A0A1C5IJE4
A0A1C6SGA9	UniRef90_A0A1C6SGA9
A0A1C5MEI2	UniRef90_A0A1C5MEI2
A0A1Q6QNS5	UniRef90_A0A1C5MEI2
A0A3D4W272	UniRef90_A0A1C5MEI2
C7H6V6	UniRef90_A0A1C5MEI2
A0A2A7BCU3	UniRef90_A0A1C5MEI2
A0A3E2TFW7	UniRef90_A0A1C5MEI2
A0A291T726	UniRef90_A0A1C5MEI2
A0A2A7AKK5	UniRef90_A0A1C5MEI2
A0A3E2V7V9	UniRef90_A0A1C5MEI2
A0A1C6TUD8	UniRef90_A0A1C6TUD8
A0A1C5JSL9	UniRef90_A0A1C5JSL9
A0A317KP81	UniRef90_A0A1C5JSL9
A0A1C5K8Z2	UniRef90_A0A1C5K8Z2
A0A1C6QN06	UniRef90_A0A1C6QN06
A0A1C6U834	UniRef90_A0A1C6U834
A0A1C6RMZ5	UniRef90_A0A1C6RMZ5
UPI000B861BD3	UniRef90_A0A1C6RMZ5
A0A1C5JPS0	UniRef90_A0A1C5JPS0
A0A2T3VL71	UniRef90_A0A1C5JPS0
UPI000B860CDA	UniRef90_A0A1C5JPS0
A0A1C5H0K2	UniRef90_A0A1C5H0K2
A0A1C6RNN4	UniRef90_A0A1C6RNN4
UPI000B88ADEA	UniRef90_A0A1C6RNN4
A0A1C5K035	UniRef90_A0A1C5K035
A0A1C5IUG8	UniRef90_A0A1C5IUG8
A0A1C5QPF4	UniRef90_A0A1C5QPF4
A0A1C6RB27	UniRef90_A0A1C6RB27
A0A1C6HTX2	UniRef90_A0A1C6HTX2
A0A354PY57	UniRef90_A0A1C6HTX2
A0A3E4K6K9	UniRef90_A0A1C6HTX2
A0A2N5NXD5	UniRef90_A0A1C6HTX2
A0A2N5NPN3	UniRef90_A0A1C6HTX2
A0A415SAW0	UniRef90_A0A1C6HTX2
A0A412NK35	UniRef90_A0A1C6HTX2
A0A396G5H0	UniRef90_A0A1C6HTX2
A0A414P6S0	UniRef90_A0A1C6HTX2
UPI0007EA0AA1	UniRef90_A0A1C6HTX2
UPI000E4E70E0	UniRef90_A0A1C6HTX2
UPI000E527982	UniRef90_A0A1C6HTX2
A0A1C6BC08	UniRef90_A0A1C6BC08
A0A1C5HEG4	UniRef90_A0A1C5HEG4
UPI000B5B08CF	UniRef90_A0A1C5HEG4
N0D0D8	UniRef90_N0D0D8
A0A1C6MAW0	UniRef90_N0D0D8
UPI00051707F7	UniRef90_N0D0D8
UPI0005162A4F	UniRef90_N0D0D8
UPI0006E25AF6	UniRef90_N0D0D8
A0A2V2PYF8	UniRef90_A0A2V2PYF8
A0A2Z2YN37	UniRef90_A0A2V2PYF8
A0A1C6M2R9	UniRef90_A0A2V2PYF8
A0A1W5YX86	UniRef90_A0A2V2PYF8
UPI00048BB113	UniRef90_A0A2V2PYF8
UPI00035E4320	UniRef90_A0A2V2PYF8
D9SZ88	UniRef90_D9SZ88
A0A3M9L0N2	UniRef90_D9SZ88
A0A1S1WBQ9	UniRef90_D9SZ88
W7VH47	UniRef90_D9SZ88
A0A366L6Q9	UniRef90_D9SZ88
A0A3E1Z125	UniRef90_D9SZ88
A0A1C6S1B8	UniRef90_D9SZ88
A0A1Q5HKW5	UniRef90_D9SZ88
UPI0001C4763B	UniRef90_D9SZ88
UPI0004C43D2A	UniRef90_D9SZ88
A0A2G6XJ58	UniRef90_A0A2G6XJ58
A0A3N9XK80	UniRef90_A0A2G6XJ58
A0A1C5H531	UniRef90_A0A2G6XJ58
A0A328NU93	UniRef90_A0A2G6XJ58
UPI000F5E4209	UniRef90_A0A2G6XJ58
A0A2G6XGU0	UniRef90_A0A2G6XGU0
A0A3N9XI44	UniRef90_A0A2G6XGU0
A0A1C5H3S7	UniRef90_A0A2G6XGU0
A0A328NWP1	UniRef90_A0A2G6XGU0
UPI000691467C	UniRef90_A0A2G6XGU0
UPI000DD8D7BB	UniRef90_A0A2G6XGU0
A0A1C6QZ58	UniRef90_A0A1C6QZ58
A0A1C6EH54	UniRef90_A0A1C6EH54
A0A1C6UEE7	UniRef90_A0A1C6UEE7
A0A1C6BP48	UniRef90_A0A1C6BP48
A0A1C6GCE8	UniRef90_A0A1C6GCE8
A0A1C6SS83	UniRef90_A0A1C6SS83
UPI001028E17D	UniRef90_A0A1C6SS83
A0A1C5K092	UniRef90_A0A1C5K092
A0A1C6RAR1	UniRef90_A0A1C6RAR1
A0A1C6NQR5	UniRef90_A0A1C6NQR5
A0A1V6MXZ9	UniRef90_A0A1C6NQR5
N0CQ98	UniRef90_A0A1C6NQR5
B1VQ97	UniRef90_A0A1C6NQR5
A0A2X2NTF2	UniRef90_A0A1C6NQR5
A0A1Q5FGM6	UniRef90_A0A1C6NQR5
A0A233SW35	UniRef90_A0A1C6NQR5
G0PVZ0	UniRef90_A0A1C6NQR5
UPI00037A7A8C	UniRef90_A0A1C6NQR5
UPI0004CCE08A	UniRef90_A0A1C6NQR5
UPI000804E900	UniRef90_A0A1C6NQR5
UPI000BF0EA49	UniRef90_A0A1C6NQR5
UPI00081AF263	UniRef90_A0A1C6NQR5
A0A1C5K1G0	UniRef90_A0A1C5K1G0
A0A385ANF8	UniRef90_A0A385ANF8
A0A1C5IUV8	UniRef90_A0A385ANF8
A0A2T3VM08	UniRef90_A0A385ANF8
UPI000E3047EC	UniRef90_A0A385ANF8
UPI000B88B6BF	UniRef90_A0A385ANF8
A0A1C6TRE9	UniRef90_A0A1C6TRE9
A0A1C5JQX2	UniRef90_A0A1C5JQX2
A0A2T3VLH3	UniRef90_A0A1C5JQX2
UPI000B76E32D	UniRef90_A0A1C5JQX2
A0A1Q5CDI7	UniRef90_A0A1Q5CDI7
A0A1C6UFB8	UniRef90_A0A1Q5CDI7
A0A1C6SZT8	UniRef90_A0A1C6SZT8
R7KXL2	UniRef90_R7KXL2
A0A1C6FXZ9	UniRef90_R7KXL2
A0A1C5HNR0	UniRef90_A0A1C5HNR0
A0A317JZV0	UniRef90_A0A1C5HNR0
A0A1H7DY82	UniRef90_A0A1H7DY82
A0A3A9YRN2	UniRef90_A0A1H7DY82
A0A1C6RXE9	UniRef90_A0A1H7DY82
A0A2G7DE00	UniRef90_A0A1H7DY82
A0A2W2DA48	UniRef90_A0A1H7DY82
A0A418MPD5	UniRef90_A0A1H7DY82
F4F336	UniRef90_A0A1H7DY82
A0A2N7STA6	UniRef90_A0A1H7DY82
A0A432MXY4	UniRef90_A0A1H7DY82
UPI001028C422	UniRef90_A0A1H7DY82
UPI0010346998	UniRef90_A0A1H7DY82
UPI0002D7395C	UniRef90_A0A1H7DY82
A0A1C6RAH6	UniRef90_A0A1C6RAH6
A0A1C5JPY3	UniRef90_A0A1C5JPY3
A0A2T3VLK0	UniRef90_A0A1C5JPY3
A0A1C6SXS3	UniRef90_A0A1C6SXS3
A0A1C6TRX9	UniRef90_A0A1C6TRX9
A0A1C5JSU3	UniRef90_A0A1C5JSU3
A0A2T3V9K6	UniRef90_A0A1C5JSU3
A0A1C6RBN7	UniRef90_A0A1C6RBN7
A0A1C5HV03	UniRef90_A0A1C5HV03
A0A420F7P0	UniRef90_A0A1C5HV03
I0L6M9	UniRef90_I0L6M9
A0A1C5IAI8	UniRef90_I0L6M9
UPI0004C3CE3F	UniRef90_I0L6M9
A0A1C5K7P7	UniRef90_A0A1C5K7P7
A0A2T3VK05	UniRef90_A0A1C5K7P7
A0A1C6SXY4	UniRef90_A0A1C6SXY4
UPI001045F331	UniRef90_A0A1C6SXY4
UPI000B81608E	UniRef90_A0A1C6SXY4
N0D0I1	UniRef90_N0D0I1
A0A1C6PT65	UniRef90_N0D0I1
A0A1C7M905	UniRef90_A0A1C7M905
A0A1D8GAE8	UniRef90_A0A1D8GAE8
A0A1Y2NRG3	UniRef90_A0A1D8GAE8
UPI00068B2DA3	UniRef90_A0A1D8GAE8
A0A1D0A0I8	UniRef90_A0A1D0A0I8
A0A1C6NKC4	UniRef90_A0A1C6NKC4
A0A1C6U7W2	UniRef90_A0A1C6U7W2
A0A1C7M7R2	UniRef90_A0A1C7M7R2
A0A1C7MZV9	UniRef90_A0A1C7MZV9
A0A1D7YM68	UniRef90_A0A1D7YM68
V6JQT2	UniRef90_A0A1D7YM68
A0A1C6RSP9	UniRef90_A0A1C6RSP9
A0A1D8T5M6	UniRef90_A0A1D8T5M6
A0A1D8C3N7	UniRef90_A0A1D8C3N7
UPI0009FEED66	UniRef90_A0A1D8C3N7
A0A1C7N6V4	UniRef90_A0A1C7N6V4
A0A1C7NKH2	UniRef90_A0A1C7NKH2
A0A1C7NE59	UniRef90_A0A1C7NE59
A0A1D7YME5	UniRef90_A0A1D7YME5
A0A1C7LTQ5	UniRef90_A0A1C7LTQ5
A0A1C7NB05	UniRef90_A0A1C7NB05
A0A1D7Y4P6	UniRef90_A0A1D7Y4P6
UPI001049A7BE	UniRef90_A0A1D7Y4P6
A0A1D7YKE1	UniRef90_A0A1D7YKE1
UPI000BFF6B59	UniRef90_A0A1D7YKE1
A0A1D7YBW7	UniRef90_A0A1D7YBW7
A0A1S2PV20	UniRef90_A0A1D7YBW7
A0A2G7APL3	UniRef90_A0A1D7YBW7
V6KE39	UniRef90_A0A1D7YBW7
A0A1R0L5F0	UniRef90_A0A1D7YBW7
UPI000C1AE99A	UniRef90_A0A1D7YBW7
UPI000686F564	UniRef90_A0A1D7YBW7
UPI000B2B8076	UniRef90_A0A1D7YBW7
A0A1C6T328	UniRef90_A0A1C6T328
UPI000B8826F9	UniRef90_A0A1C6T328
A0A1C6RIU0	UniRef90_A0A1C6RIU0
A0A1D7Y4M3	UniRef90_A0A1D7Y4M3
UPI0009A11529	UniRef90_A0A1D7Y4M3
A0A1C7NPL3	UniRef90_A0A1C7NPL3
A0A1C7NL08	UniRef90_A0A1C7NL08
A0A3R5ZES9	UniRef90_A0A3R5ZES9
C0B4U0	UniRef90_A0A3R5ZES9
A0A1C5X3F9	UniRef90_A0A3R5ZES9
A0A1C7NG15	UniRef90_A0A1C7NG15
A0A1D1VTU8	UniRef90_A0A1D1VTU8
A0A1D1VK63	UniRef90_A0A1D1VTU8
A0A1D7Y4L1	UniRef90_A0A1D7Y4L1
A0A1D7V4B2	UniRef90_A0A1D7V4B2
UPI0009F4CD97	UniRef90_A0A1D7V4B2
A0A1D1VKL5	UniRef90_A0A1D1VKL5
A0A1D7Y4K9	UniRef90_A0A1D7Y4K9
UPI001049131E	UniRef90_A0A1D7Y4K9
A0A1D7YPW9	UniRef90_A0A1D7YPW9
A0A1C6V335	UniRef90_A0A1C6V335
UPI000B8790B5	UniRef90_A0A1C6V335
A0A1D7Y4J3	UniRef90_A0A1D7Y4J3
A0A1C6UDU3	UniRef90_A0A1C6UDU3
A0A1D8G5V6	UniRef90_A0A1D8G5V6
A0A1Y2NXD9	UniRef90_A0A1D8G5V6
UPI0004CDA8BD	UniRef90_A0A1D8G5V6
UPI000569AB6B	UniRef90_A0A1D8G5V6
A0A1C6TKJ4	UniRef90_A0A1C6TKJ4
A0A1D1VBL3	UniRef90_A0A1D1VBL3
A0A1C7GUT3	UniRef90_A0A1C7GUT3
A0A1Z2XSM6	UniRef90_A0A1C7GUT3
A0A1C6W0I8	UniRef90_A0A1C6W0I8
A0A1D7YLK2	UniRef90_A0A1D7YLK2
A0A1C6PRG7	UniRef90_A0A1C6PRG7
UPI000D14CB75	UniRef90_A0A1C6PRG7
A0A3N6CV99	UniRef90_A0A3N6CV99
A0A1C6LNR8	UniRef90_A0A3N6CV99
UPI00100ECD9C	UniRef90_A0A3N6CV99
A0A1D7Y7T3	UniRef90_A0A1D7Y7T3
A0A1R0LIN8	UniRef90_A0A1D7Y7T3
UPI000D146A38	UniRef90_A0A1D7Y7T3
A0A1C6W1P9	UniRef90_A0A1C6W1P9
A0A1C6UZS4	UniRef90_A0A1C6W1P9
UPI000B84648B	UniRef90_A0A1C6W1P9
W7VWQ4	UniRef90_W7VWQ4
A0A1C6TP12	UniRef90_W7VWQ4
A0A3M9KBL4	UniRef90_W7VWQ4
A0A1S1WQF5	UniRef90_W7VWQ4
A0A1A9B9N8	UniRef90_W7VWQ4
UPI00064BDEA5	UniRef90_W7VWQ4
UPI000E0D8CA7	UniRef90_W7VWQ4
A0A1D3DQI8	UniRef90_A0A1D3DQI8
A0A1C6VIY1	UniRef90_A0A1C6VIY1
A0A1C4XWJ5	UniRef90_A0A1C6VIY1
A0A1D8FWS3	UniRef90_A0A1D8FWS3
A7TVD4	UniRef90_A0A1D8FWS3
A0A1Y2P1P1	UniRef90_A0A1D8FWS3
A0A2V2Q2C2	UniRef90_A0A2V2Q2C2
A0A1C6N474	UniRef90_A0A2V2Q2C2
A0A1W5YW86	UniRef90_A0A2V2Q2C2
A0A2T7K9U9	UniRef90_A0A2V2Q2C2
UPI0004905FB7	UniRef90_A0A2V2Q2C2
A0A1C6UEH8	UniRef90_A0A1C6UEH8
A0A1C6RBC2	UniRef90_A0A1C6RBC2
UPI000B82F974	UniRef90_A0A1C6RBC2
A0A1C6UTM8	UniRef90_A0A1C6UTM8
A0A227LGD4	UniRef90_A0A227LGD4
A0A1C7G6M3	UniRef90_A0A227LGD4
V6KVJ4	UniRef90_V6KVJ4
A0A1D7Y4V8	UniRef90_V6KVJ4
A0A1S2Q1C7	UniRef90_V6KVJ4
A0A1C6SXG4	UniRef90_A0A1C6SXG4
UPI000B890F79	UniRef90_A0A1C6SXG4
A0A1D8FWS0	UniRef90_A0A1D8FWS0
A0A1Y2P006	UniRef90_A0A1D8FWS0
A0A1C6W0M2	UniRef90_A0A1C6W0M2
A0A1C6V025	UniRef90_A0A1C6W0M2
A0A1C6SN02	UniRef90_A0A1C6SN02
A0A1D7Y4S3	UniRef90_A0A1D7Y4S3
A0A1C6R1A1	UniRef90_A0A1C6R1A1
A0A1W5YWI1	UniRef90_A0A1C6R1A1
UPI00048BCABB	UniRef90_A0A1C6R1A1
UPI00037C64FA	UniRef90_A0A1C6R1A1
A0A1C6NI97	UniRef90_A0A1C6NI97
UPI00100F1E23	UniRef90_A0A1C6NI97
A0A1C6Q6R4	UniRef90_A0A1C6Q6R4
UPI000C0828EB	UniRef90_A0A1C6Q6R4
A0A1D7QI87	UniRef90_A0A1D7QI87
A0A1C7LPM0	UniRef90_A0A1C7LPM0
A0A1E7WIS1	UniRef90_A0A1E7WIS1
A0A1E7VG68	UniRef90_A0A1E7WIS1
A0A1E5PZJ5	UniRef90_A0A1E5PZJ5
A0A1D3DYN4	UniRef90_A0A1E5PZJ5
A0A1E5P3H1	UniRef90_A0A1E5PZJ5
UPI0008541C8D	UniRef90_A0A1E5PZJ5
A0A1D8T878	UniRef90_A0A1D8T878
A0A1D2I857	UniRef90_A0A1D2I857
A0A1E1WEM4	UniRef90_A0A1E1WEM4
A0A1G3RLU1	UniRef90_A0A1G3RLU1
A0A1E7RUX0	UniRef90_A0A1E7RUX0
E3GN56	UniRef90_A0A1E7RUX0
A0A1I5JMC5	UniRef90_A0A1E7RUX0
UPI0009D950B1	UniRef90_A0A1E7RUX0
UPI000B8526F3	UniRef90_A0A1E7RUX0
A0A1E7MVL2	UniRef90_A0A1E7MVL2
A0A1L9DZ05	UniRef90_A0A1E7MVL2
UPI0004BFC946	UniRef90_A0A1E7MVL2
UPI0004C733D2	UniRef90_A0A1E7MVL2
UPI00068FEAD1	UniRef90_A0A1E7MVL2
A0A1D1W303	UniRef90_A0A1D1W303
A0A1E1W1L2	UniRef90_A0A1E1W1L2
A0A1E7NFB6	UniRef90_A0A1E7NFB6
A0A1L9DUN8	UniRef90_A0A1E7NFB6
UPI0004C1E8A0	UniRef90_A0A1E7NFB6
A0A1F7ZMS0	UniRef90_A0A1F7ZMS0
A0A1E2WIV8	UniRef90_A0A1E2WIV8
A0A1G5LTI0	UniRef90_A0A1G5LTI0
UPI0004CBF96D	UniRef90_A0A1G5LTI0
UPI0004C674DD	UniRef90_A0A1G5LTI0
A0A1F8V0F2	UniRef90_A0A1F8V0F2
A0A1E5PZ29	UniRef90_A0A1E5PZ29
A0A1E5PZF2	UniRef90_A0A1E5PZF2
A0A1D8T5A0	UniRef90_A0A1D8T5A0
A0A1E7MV19	UniRef90_A0A1E7MV19
UPI00099CDB90	UniRef90_A0A1E7MV19
UPI00099899B0	UniRef90_A0A1E7MV19
A0A1F1AX80	UniRef90_A0A1F1AX80
UPI0008F7F6C0	UniRef90_A0A1F1AX80
A0A1E8VXV0	UniRef90_A0A1E8VXV0
UPI0009F501DF	UniRef90_A0A1E8VXV0
UPI00071D2F34	UniRef90_A0A1E8VXV0
A0A1D2N7B5	UniRef90_A0A1D2N7B5
A0A1E5P0P2	UniRef90_A0A1E5P0P2
A0A1E8VU79	UniRef90_A0A1E8VU79
UPI00071DC6F5	UniRef90_A0A1E8VU79
A0A1E5VF27	UniRef90_A0A1E5VF27
Q9S8I6	UniRef90_A0A1E5VF27
A0A1E7NGJ8	UniRef90_A0A1E7NGJ8
A0A1L9DYP8	UniRef90_A0A1E7NGJ8
UPI0004C00072	UniRef90_A0A1E7NGJ8
UPI0004CB03DD	UniRef90_A0A1E7NGJ8
UPI0009A0DB50	UniRef90_A0A1E7NGJ8
A0A2U1DP09	UniRef90_A0A2U1DP09
A0A1Q3J845	UniRef90_A0A2U1DP09
A0A1E3ZD20	UniRef90_A0A2U1DP09
A0A2T6JC49	UniRef90_A0A2U1DP09
A0A2G6SAU5	UniRef90_A0A2U1DP09
K0HUR8	UniRef90_A0A2U1DP09
A0A3L9YU73	UniRef90_A0A2U1DP09
A0A2R7NR88	UniRef90_A0A2U1DP09
UPI0006F78DE2	UniRef90_A0A2U1DP09
UPI0006FC8536	UniRef90_A0A2U1DP09
UPI00076A0DF5	UniRef90_A0A2U1DP09
UPI000DA64F2F	UniRef90_A0A2U1DP09
A0A1V0VX57	UniRef90_A0A1V0VX57
A0A1E7N1R2	UniRef90_A0A1V0VX57
A7EWX9	UniRef90_A7EWX9
A7XUK7	UniRef90_A7EWX9
A0A1D9PT15	UniRef90_A7EWX9
A0A381FYZ8	UniRef90_A0A381FYZ8
A0A1D9LMI7	UniRef90_A0A381FYZ8
U1AA15	UniRef90_A0A381FYZ8
A0A2L2BBB9	UniRef90_A0A381FYZ8
A0A1V0VTN3	UniRef90_A0A1V0VTN3
A0A1E7MYI5	UniRef90_A0A1V0VTN3
UPI000697D20F	UniRef90_A0A1V0VTN3
UPI000998E846	UniRef90_A0A1V0VTN3
UPI00068A57A8	UniRef90_A0A1V0VTN3
A0A1E3BZG1	UniRef90_A0A1E3BZG1
F6UBT0	UniRef90_F6UBT0
A0A1S2ZKW2	UniRef90_F6UBT0
A0A3Q7S5L1	UniRef90_F6UBT0
A0A3Q7RX25	UniRef90_F6UBT0
A0A226PSC4	UniRef90_F6UBT0
V9KHL7	UniRef90_F6UBT0
A0A1S3W8H8	UniRef90_F6UBT0
A0A091IR55	UniRef90_F6UBT0
A0A1D5P308	UniRef90_F6UBT0
A0A1W7RJN3	UniRef90_F6UBT0
A0A0B8RPN0	UniRef90_F6UBT0
G1NJM5	UniRef90_F6UBT0
W5MES0	UniRef90_F6UBT0
Q6GM51	UniRef90_F6UBT0
A0A2D4N6U2	UniRef90_F6UBT0
A0A2D4GLS2	UniRef90_F6UBT0
A0A2D4HQF8	UniRef90_F6UBT0
T1DE34	UniRef90_F6UBT0
A0A2D4GLR4	UniRef90_F6UBT0
V9KEN3	UniRef90_F6UBT0
A0A1L8EP05	UniRef90_F6UBT0
J3S4Q9	UniRef90_F6UBT0
A0A1V4K5C5	UniRef90_F6UBT0
A0A1L8EVW0	UniRef90_F6UBT0
A0A091IDA5	UniRef90_F6UBT0
K7FK85	UniRef90_F6UBT0
A0A2U4A9W1	UniRef90_F6UBT0
E1C6M1	UniRef90_F6UBT0
A0A1L4BJA6	UniRef90_F6UBT0
A0A3Q1MD76	UniRef90_F6UBT0
A0A452FNN6	UniRef90_F6UBT0
F7GDP7	UniRef90_F6UBT0
L5JYT1	UniRef90_F6UBT0
U3IU55	UniRef90_F6UBT0
F6WTZ3	UniRef90_F6UBT0
M7CDB6	UniRef90_F6UBT0
F6R935	UniRef90_F6UBT0
Q0P4W5	UniRef90_F6UBT0
UPI0004F08409	UniRef90_F6UBT0
UPI0009052B33	UniRef90_F6UBT0
UPI000BAA2CF1	UniRef90_F6UBT0
UPI000F421AF8	UniRef90_F6UBT0
UPI0008545E38	UniRef90_F6UBT0
UPI0006713CA0	UniRef90_F6UBT0
UPI00053CB3B9	UniRef90_F6UBT0
UPI000510AE03	UniRef90_F6UBT0
UPI00051B5E8F	UniRef90_F6UBT0
UPI0005215EDE	UniRef90_F6UBT0
UPI00038719E9	UniRef90_F6UBT0
UPI0004421423	UniRef90_F6UBT0
UPI000854A50C	UniRef90_F6UBT0
UPI0000F2CF43	UniRef90_F6UBT0
UPI000777F9E3	UniRef90_F6UBT0
UPI000E782199	UniRef90_F6UBT0
UPI000155CEAE	UniRef90_F6UBT0
UPI0006B0E954	UniRef90_F6UBT0
UPI0000611906	UniRef90_F6UBT0
UPI000F7C430B	UniRef90_F6UBT0
UPI0009E590D6	UniRef90_F6UBT0
UPI000203A3B6	UniRef90_F6UBT0
UPI000B3E1051	UniRef90_F6UBT0
UPI0006B16F1D	UniRef90_F6UBT0
UPI000E1E740C	UniRef90_F6UBT0
UPI000E1EAF5C	UniRef90_F6UBT0
UPI0007403346	UniRef90_F6UBT0
UPI0004C022BF	UniRef90_F6UBT0
UPI000C879CF2	UniRef90_F6UBT0
UPI000CCC594D	UniRef90_F6UBT0
UPI000C2AF584	UniRef90_F6UBT0
UPI000F43EEC2	UniRef90_F6UBT0
UPI000A30DE34	UniRef90_F6UBT0
UPI000E55A95D	UniRef90_F6UBT0
UPI000C7EB682	UniRef90_F6UBT0
UPI00051F07DF	UniRef90_F6UBT0
UPI0007500120	UniRef90_F6UBT0
UPI000FFCB251	UniRef90_F6UBT0
A0A1F3SNK6	UniRef90_A0A1F3SNK6
A0A1G5RTM1	UniRef90_A0A1G5RTM1
A0A1M6A117	UniRef90_A0A1G5RTM1
UPI000B7D2AE7	UniRef90_A0A1G5RTM1
UPI0009DBDE58	UniRef90_A0A1G5RTM1
